Q6PCB0	226
Q9NT99	254
Q96D21	10
Q9C0I1	20
P51993	30
Q96DN0	1
Q7Z7L7	1
Q9Z1T2	8
Q6WQJ1	1
Q9NXC2	10
Q9NQQ7	2
O14498	172
Q8IZC6	456
P23142	40
F4JLE5	4
Q9UQ72	10
Q9P267	20
Q76MJ5	1
Q8K3I6	2
O60244	10
Q8NFY4	20
Q68EM7	10
Q16222	10
B4FG96	2
Q86UP2	360
Q96KH5	10
Q02242	1
P04347	2
P25685	10
Q9P2G4	1
P47972	30
Q70AK3	6
Q5T3J3	10
Q9UBV2	20
P13861	1
Q9FY94	1
P0CV61	4
P15703	4
O88735	4
Q16348	30
P50488	2
Q8R2F2	2
P38928	36
Q9LYE4	2
Q86WK7	10
Q10182	4
Q9QZR9	4
Q96KC8	10
Q9Y3P9	10
A0A075TMP8	6
Q9HCX4	26
P15923	1
Q8VHN7	56
P25391	150
Q9VS60	10
W5U5X5	2
Q13231	146
Q9NRW4	10
Q8IUA7	20
D4AV98	2
P23275	2
D4B179	6
Q8NFI4	10
Q12768	6
P10619	20
Q91XS8	12
Q96AE7	54
Q8R1W8	2
O94822	10
Q9BWT3	20
P21854	1
Q8IN41	4
Q8IWT6	1
Q13017	14
Q86UH7	10
Q8IUX7	496
Q9P7D0	12
Q12451	20
Q9UMR7	10
Q06810	4
Q8VHY0	20
Q03778	2
Q8IWZ6	4
S0EGU4	4
Q9Y3Q4	10
O95045	10
O35254	4
Q8IYT3	1
Q14940	1
Q8K4L6	4
Q8N5M9	2
Q9URX4	16
Q96KQ4	1
Q3UHD1	8
P53379	10
Q336T5	2
P40474	2
P00523	4
Q8IWK6	40
Q9SNC3	6
Q9JI59	6
P79391	8
Q53GD3	20
Q9Y2V2	122
Q9BXJ7	2
Q86VA4	10
Q01085	10
O15466	1
Q9Y5L0	10
Q6UXD5	34
Q92542	100
P34888	2
Q91V08	4
P26992	60
G3UVW3	2
Q6P1J6	10
A6NDA9	10
Q9GK37	8
A6NI73-3	4
Q91821	8
O00115	40
Q8JHF4	8
Q9NPJ6	10
Q90935	2
Q8VC90	2
Q9UI38	10
Q6ZN04	10
Q9Y4F3	30
Q15398	10
H0WFA5	4
Q86VE9	2
B1AT47	10
P08319	10
Q99747	1
P54867	2
Q13477	10
Q8N1D0	10
O15146	2
Q16288	40
O94876	6
B5U6Y4	2
Q9Y2V7	1
Q9BVJ6	1
Q6P387	1
Q91V14	4
Q68CP4	20
Q12981	4
Q9HCJ0	40
P55010	1
P86734	8
Q9VJN5	4
Q5VU57	10
P78381	10
P51671	42
P05997	272
P98194	4
P35462	4
P39059	644
Q8MMZ7	2
Q92484	20
G8XQX1	2
Q9Y490	30
Q9Y2Z0	1
J9VPD7	10
Q5XG92	1
Q8N9F7	1
Q8IZD2	10
Q9BWL3	4
Q01954	10
P08754	10
Q99N28	2
P18828	2
P51795	4
Q7L775	6
Q86W24	10
P29074	4
P56627	2
Q5D1E7	2
P13635	4
Q9M897	2
P02458	10
P38694	1
P49260	26
P22309	40
Q8NE79	2
P0CV17	2
Q6DBN4	2
Q9BXA9	20
P11182	10
Q6KC79	20
P40197	50
P18615	20
A0A0B4J1F4	2
A8MYU2	10
Q96E35	10
Q5NDL2	1
P35573	20
Q8NCM8	10
Q90X64	8
P09871	10
Q9GZP0	176
P35802	2
O01798	2
Q8R2S8	20
P35626	10
Q6UWP8	90
Q01362	1
O95497	80
G4ZHR2	1
P18084	290
Q9GNQ1	2
P07713	8
Q95JC7	4
O15213	10
Q9H1M3	1
Q8N766	30
Q96HW7	20
Q9DA32	2
Q5H8C1	662
Q6FRT5	4
Q9ES83	1
Q9HB03	4
P43600	8
Q9FJF5	4
Q8IV28	10
Q969Y2	10
P03952	254
Q9XWD6	8
Q9UBG0	140
Q96RR1	40
Q9JHL4	2
Q6ZSC3	10
Q9VTK2	4
O74168	8
Q15166	1
P02462	1
P36955	234
Q96GX1	50
P34979	2
Q01341	8
Q9BQS7	20
P20073	10
Q9HBF4	16
P58743	10
O96175	20
A0A0M5K865	2
Q93YT1	16
P02649	160
Q9UKY3	10
Q5JRP2	10
Q7Z6L1	10
P0CV55	2
P35503	20
P23219	30
O60884	10
Q91V24	2
Q9SIX1	10
Q9LSR8	24
Q27394-2	6
Q8TDG4	20
P07225	240
Q9CZ16	4
Q0P6H9	30
Q9Y597	10
P0DPV3	2
Q9UMX0	42
P01215	76
Q2I0M4	20
Q9FMD7	10
Q99698	20
Q86UV6	10
Q6UWM5	10
Q86YD5	20
Q641Z8	4
O43566	10
Q9BXT6	20
Q49AH0	10
P23763	10
Q8N0V4	20
Q8IUG5	10
P46992	24
P20702	40
Q9HCU0	490
P01275	70
Q9EQW7	18
P55289	10
Q96JR4	10
Q9NUT2	10
Q0E908	8
Q04721	60
P29084	10
Q9BXB5	20
O59893	2
P0CG39	10
Q6ZNJ1	22
Q96T83	14
Q9EPQ1	10
P58335	150
P19652	20
Q08629	1
Q01726	10
P40857	2
Q9H0E2	10
P46411	2
B7Z6T9	10
Q94502	12
Q71MB6	8
P17427	4
Q92729	42
Q59FG2	10
Q9GZM5	320
A0A1C3NSL9	20
Q86Y78	108
Q1L5Z9	10
Q7Z6E9	1384
P53872	2
Q6I621	1
O08564	2
Q9H6L5	6
Q9VI75	4
Q8IW52	10
Q62059	14
O75594	10
O15266	10
Q9GL77	6
Q7K3L1	16
P59824	6
A0AUZ9	20
Q6Q252	2
Q5S006	20
Q24298	1
Q8N5I4	2
O00187	10
P51522	10
P55290	1
B7Z661	136
Q9UKI2	10
O77410	8
Q5HYJ1	4
P14891-2	6
P10852	12
P51791-4	2
Q99MI6	2
Q9UKR5	10
Q24418	28
Q8N5Y8	4
Q86SJ6	20
P31785	172
Q6ZRH7	1
D3ZJP6	10
O14514	20
P41543	12
Q9H228	10
O43815	40
Q9VTH0	10
Q39085	4
Q00870	8
Q9Y6R7	1386
P26572	1
O97758	18
Q6PL18	422
Q09712	8
Q07797	10
P33157	4
Q5T5A4	10
B4DZ75	10
P42338	10
Q9QWK4	8
Q94A15	6
P23242	2
Q7Z3S7	1
P20239	1
P21291	20
Q9FYL6	4
O43155	240
Q7K1V5	2
Q8IYS2	254
Q68CR1	50
Q9LY23	2
H2A0L7	8
Q5XLA6	10
P40482	52
Q9LU77	10
Q6ZXC8	4
Q9Y320	4
Q02794	2
Q8N1W1	30
O95136	1
P55869	2
O48850	2
Q8N474	122
Q9ER99	4
O76856	4
Q9H063	20
Q12778	20
Q7TN37	6
Q01469	10
P20336	10
Q9HAU4	2
B1AC89	4
Q5SZL2	10
Q96S16	6
B7SIW1	1
Q9UQ52	20
Q9VZH2	14
Q6ZWJ8	368
Q8IWY4	16
P60468	2
Q92688	10
Q13283	20
Q61009-2	8
Q8IZY2-2	8
D4B093	8
Q9Y337	1
Q9UQB3	452
O75116	10
Q13740	276
P53778	10
Q9ULY5	10
Q7Z7M0	896
Q9BTV4	10
Q9JIF3	1
P40763	20
Q96GD4	10
P0CAY6	2
Q16842	112
P55058	274
Q8ISB6	1
Q9UI09	10
Q3UU41	2
O14154	4
Q9P6R5	4
P56180	10
P29320	22
Q86YD3	20
P38272	14
F4I8Q7	1
Q96MV8	2
A5JYX8	4
Q06520	10
Q24210	2
Q16204	10
Q9HCS2	10
Q96DN2	1
Q5SW96	20
Q5RJI4	6
P55316	194
Q9UJA9	30
O95477	82
P15379	1
P30804	6
P19327	4
O95390	208
Q15011	4
A0A3B7TLI7	4
Q2UXQ5	2
P01258	90
O76090	12
P41731	2
Q8BG22	28
Q9R0N3	2
Q5AJY5	8
P87020	6
Q8NBR6	20
Q02447	306
Q9P2F8	20
Q8WUM9	10
M0R1H3	1
O54698	6
P30372	4
E7ER45	20
Q9GZT5	1
P51116	10
Q7SZN0	4
P19438	20
P52735	10
Q9UQC2	1
Q2ULM2	4
O14594	440
Q8BLU0	1
Q924A5	1
F8UWP3	2
Q6UWL6	262
P17140	4
P04626	360
Q8TDX9	30
Q96LA6	2
Q99959	40
P63182	1
Q96N76	10
Q9DAV9	4
Q9UHY8	10
Q14773	134
Q15858	1
P78508	4
Q9UKZ7	10
P82348	1
Q9JKE1	2
Q00960	28
Q3SYC2	2
P61129	376
Q09917	16
Q96I15	10
P47869	20
Q94148	2
Q08257	20
P58735	4
Q5QGZ9	22
Q06598	8
P14384	30
O13789	18
E9QA28	8
Q9H8W4	2
Q70PY2	4
P01023	566
P14207	20
Q8NFC6	10
B7ZSK1	20
O95255-2	2
Q99075	188
Q96FE7	304
Q2UH35	8
Q76M72	8
O00294	4
Q9H2J7	10
O43820	10
Q9LYN8	48
O95436	30
O00178	244
O22208	22
Q86W10	6
O43929	10
A5JUY8	2
Q92611	26
Q9LVN2	32
Q96QU1	10
Q8WVC0	10
Q96D31	2
Q9UTQ9	2
P47746	2
D4AL26	10
J3S6Y1	4
P33151	40
Q99316	4
H2LRU7	12
P42892	70
O60759	10
P52591	4
Q5A5U6	4
Q6ZTR7	10
Q6UXH0	108
Q9Y2G3	22
O75817	10
P33072	6
Q9HDW9	4
Q7Z3T8	10
Q13530	216
Q8BHY3	4
P51575	30
Q9NUJ1	10
P59534	10
P32121	10
P11827	4
P40472	2
Q03137	2
P54704	2
Q9Y5V3	20
Q5AIR7	1
Q9C0E8	1
Q9H6L2	20
Q68DH1	1
Q8N1B4	10
A0A2P1BRQ0	4
Q1HFZ0	6
Q16553	114
Q9Y5B9	10
Q8WWF5	4
P80108	50
Q96NU0	10
Q5GH77	2
P57087	24
P59267	2
Q2VWP7	40
P11151	2
Q99985	40
P35052	1
P62244	20
Q9Y5L2	118
D6RF35	170
Q9HBW9	28
O14545	10
Q12864	50
Q9Z0J7	1
Q6UWU2	40
O49432	2
P01308	52
P38925	4
P53701	10
Q63918	6
O00144	20
Q9Y5F7	20
Q5GKZ7	4
O60716	46
P08172	12
O42967	26
P57680	4
Q6IQ26	360
Q969F0	4
Q5VIR6	2
Q9BZ76	10
P02671	1
P41950	1
O70244	42
Q9WTR8	2
Q8IZN3	8
Q39222	4
Q6R6M4	1
Q9BY67	40
O88343	1
Q9R1I1	4
Q14152	10
P04217	184
Q8TDJ6	10
P98095	586
P38084	2
Q7JR71	2
P00451	892
Q9UEF7	256
A8TGA1	2
Q6GMR7	20
Q99JB7	1
Q9Y2D9	20
Q9EQQ2	2
Q14703	460
O45102	4
P16112	2260
A8K9Q7	20
A4D1B5	4
P08519	870
Q13402	10
P0CW18	10
Q8BME9	2
O75022	464
Q08851	2
Q9GZS9	10
P06870	20
P04632	10
O75339	472
Q0KL00	22
O95936	10
Q7Z4H7	10
O94901	262
Q9NZ01	6
Q9H741	66
Q9H2G4	10
Q86YV5	10
P57078	20
O95389	2
A5PF61	2
P49221	10
C0LGL9	8
P98066	10
Q642F4	2
Q949G3	4
O42968	2
P05480	4
G5EDM4	2
O00182-2	2
Q6L5B5	2
Q96MR6	10
Q96KA5	20
O64825	10
Q9EQY0	2
Q14CZ7	20
Q9H3Z4	2
Q15785	10
A0A0P0XM10	4
E7FFT2	6
Q9Z0M6	12
Q3U145	2
P10820	2
P18505	2
D0NRQ7	2
Q9NWE4	20
Q8NDY4	10
P01130	26
Q61097	4
Q08905	8
Q9SIB2	6
Q5A1E0	18
Q9Y2L9	10
Q69T51	6
Q86WD7	20
Q8WXD2	178
Q2R435	2
Q78IQ7	2
Q8TF66	10
B6A8R8	6
Q92544	2
Q9MAP5	10
Q9TW32	2
Q99MD6	2
Q6RI86	1
P16157	10
Q658N2	10
Q59NP5	2
Q9H492	1
Q15063	230
Q96BD5	244
P19145	6
D3JZP7	2
Q9VJN9	6
Q5MFV8	6
Q9D1E5	4
G3V8Y7	4
P0CW24	10
O74839	20
P32368	8
Q96QB1	20
Q6Y1H2	2
O88552	2
Q9UBQ6	10
Q9H6Y7	10
P58397	60
Q8BLF1	1
O08522	1
Q8NBS9	218
Q3TNH5	4
Q5TCH4	10
Q4G0P3	10
Q13950	10
A0A0N7L7I9	2
Q8IW00	20
Q9NUM4	102
Q16832	20
P07093	20
P10912	20
P40689	2
Q60603	2
Q6PKC3	344
P36507	114
O75473	20
Q99675	8
Q86X27	1
Q9ES21	12
Q9D659	8
Q5JXA9	20
Q9HCZ1	10
Q9LJR2	6
O14917	10
P46101	6
P20851	104
O75376	10
Q96GR4	2
Q9GZX9	108
P50135	20
P21675	494
Q9P2E5	166
B1A4F7	4
Q9HA82	20
Q9IBG7	14
A0A172M4N0	2
O95299	40
Q9ZVA5	4
P20848	2
Q9TUP7	8
O14717	1
Q9UBT2	10
P36222	10
Q96S38	10
Q6J4K2	10
Q9NY37	14
O00587	10
P08123	250
Q8IYK4	10
P27731	2
P30957	36
Q96H35	10
Q9UBG3	10
Q9QXY1	8
Q6Z401	2
P21583-2	4
Q12372	2
P40353	2
Q8K382	4
O09101	4
Q5RJY4	2
Q06551	2
E9PZ36	106
A1A5B4	1
P12032	4
O88705	2
Q14697	20
Q9UK61	20
P18074	10
Q53QZ3	10
Q8IW19	1
Q6UXZ0	24
P01880	330
P50080	6
Q07864	10
P15387	6
Q8IFJ8	2
P40006	10
Q9UPX0	960
Q6P158	10
P63094	2
Q9Y2E8	8
Q6IN85	20
Q8C6K9	2
D4A631	4
A8MPX8	10
Q6Q477	4
Q9C0B1	10
Q3ZAQ7	2
Q6PIZ9	80
Q02641	10
Q10571	10
O43868	10
Q13772	10
Q9NXR5	10
Q8IXL6	290
Q96RQ3	10
Q9Y2T5	10
Q9XFX3	4
P48048	10
Q9W701	12
Q92900	30
A6BM72	22
Q9P2X0	38
Q8TDM6	12
Q16623	40
E9Q7G0	10
Q9EPZ7	8
Q8GZ99	16
Q6NUT3	144
Q9UW98	2
O00214	94
Q01740	1
Q0VF96	20
Q02391	2
A0A2K5V015	56
Q6BAA4	20
Q7Z6J0	12
Q80V26	2
Q99677	20
Q9BQA1	280
Q5T4D3	30
P06126	4
P49171	2
Q5SYE7	20
Q9SJF0	2
Q9HBL0	18
Q8K299	6
Q961C9	2
Q9NZD2	20
Q02747	10
Q9BYG0	10
A6NK06	10
Q9SUT9	2
O75882	130
F8VSD5	1228
Q9Y3Q7	30
Q9BUD6	244
P48058	10
P70227	22
O00400	20
B4DMU8	10
Q9H2J4	10
P0C7B0	1
Q6DIB5	16
P51858	1
P47866	2
P04637	1
Q8N149	10
P24844	10
P21860	50
Q708S6	12
Q8WUU8	2
Q6P499	138
I1RL06	12
Q14982	10
Q6PCB8	40
O46654	2
Q02539	10
Q8NK90	12
P10761	8
Q9P4E7	8
H2L099	24
Q9H3T3	6
H2A0L4	4
P86969	1
Q07954	340
P0DPQ9	4
Q6ZG85	2
Q7M730	2
Q92609	20
P05371	2
Q6FQ03	2
D4AUH6	2
O95199	20
Q53TN4	2
Q63099	10
Q9R1V6	10
Q8VY10	16
P08922	10
Q92928	10
O42707	4
Q9SAH8	2
O35165	4
Q9P2N2	10
A0A2H5RJD4	6
Q16280	20
Q9NQE9	10
Q15116	22
P49771	10
P14859	10
A1A5C7	20
Q92804	20
O88575	1
Q94AG2	14
Q9C6B8	10
Q96QT4	20
P28047	2
P43007	1
Q92530	2
Q9VKY1	2
O94923	266
Q91X58	2
Q9BV94	24
Q14721	10
Q9LN68	4
Q07912	6
Q14515	384
P32298	1
P83107	4
Q02297	10
P45380	4
P50895	464
P23501	12
Q9ZUX1	4
Q8NGI8	10
P41912	4
Q8CIT9	4
P21817	10
Q04279	36
Q8JIR8	8
Q6Z4U4	10
Q8N3Y3	10
P09467	20
P68875	1
Q8TB92	4
Q8TDY2	10
Q14CN2	40
P21810	20
Q9LTB8	2
Q75HB1	2
Q5VZ46	10
Q9ERM2-2	4
Q9SRQ1	4
O60673	40
Q6AI39	10
Q9DA75	4
Q61124	8
P36537	10
P55084	2
G0RUP7	1
P49754	12
Q8CF82	10
P38571	30
Q8K4C2-5	4
P78509	220
P35527	20
B9EKR1	1
Q86XT9	14
P53812	2
Q6UW32	10
Q7Z570	30
P21981	4
P62937	20
P19492	12
Q95ZV7	4
P43251	60
Q96QE3	1
Q9Y520	1036
Q3U284	2
Q14534	2
P02768	312
Q96BH3	2
Q9UI10	10
Q6UXM1	60
Q01772	4
Q09851	6
Q6H7D2	8
O74717	2
Q93VD3	4
O94262	2
Q6UXY8	20
B3A0Q7	4
Q921A2	2
P35711	10
O74850	6
O15078	10
P28496	4
Q9H488	20
P12821	20
E9Q236	4
Q8N4C7	1
O15405	10
P01579	20
F8QN50	2
Q9FHK4	14
Q9NR09	1
Q7L0X0	286
O95405	20
P40123	10
Q8BX57	6
Q148W0	8
Q9UHG2	76
Q13724	10
O08679	6
P19883	1
Q8R0W0	6
Q96GU1	48
A0A0U1RPR8	4
O74411	6
P35813	10
O14842	4
O00767	12
Q24008	6
Q4AC94	40
A6NC57	20
Q63772	2
Q9NEZ5	4
Q9H079	20
D4ALW9	2
P02745	10
C9J3S3	56
Q6PEB6	2
P16949	10
Q9NSE4	20
P19024	6
P50443	2
Q16513	1
Q14953	1
Q53RD9	160
O60725	2
Q28362	6
P08069	82
Q6XUX3	2
P43657	6
O00469	50
G5EG78	14
Q60902	4
Q9V3N1	4
Q8CID3	10
P19490	10
F4I316	1
O43361	10
P0CG03	4
Q6R0J2	4
Q9CR95	4
P21575-6	6
Q6UWI2	12
Q9W5D4	14
O61866	4
O42721	4
Q3TFD2	2
P02679	256
Q14114	668
D0NP20	2
Q8WXG9	100
Q969K3	6
Q8IZ40	10
P48766	2
Q96JP9	30
B5DF27	6
P93025	4
Q16576	20
P26022	130
O75157	310
P00709	20
Q8I6K2	2
M5A7P9	8
Q9H158	10
Q9VVV9	12
P04035	18
P07293	1
P06729	10
Q9LXF3	2
P52803	10
Q3TWI9	1
P13671	20
Q8NCC5	6
O95470	14
Q5ABU7	4
Q9P219	20
Q945U0	2
Q9HBG7	300
A5LGM7	2
Q94218	10
Q2TB90	220
Q6N021	10
P10586	30
Q96HS1	10
Q8IZK6	2
O75131	12
Q9HE10	2
G5ECD9	4
P98170	10
F1QGH7	6
Q03154	1
P21579	188
P63244	10
Q9VEG6	4
Q5JTW2	10
Q9BXS9	10
Q9WVE8	8
Q9LRP3	6
P27694	10
Q99650	80
Q8IV13	336
P35442	1
Q8N448	10
P61009	20
Q15762	50
Q5VZ18	20
P39734	8
O94804	12
Q9UIF9	30
Q09688	2
Q8K0T0	2
Q8N8A2	10
P40925	20
P34910	396
Q96I24	10
Q8IUH5	12
Q5VY43	304
Q8N697	30
Q9UJ90	10
Q8WY64	4
Q9H9S5	184
A1Z8N1	4
Q12836	10
Q91W10	4
Q86YJ7	4
P49593	1
Q96GF1	2
P40499	4
P32971	10
Q6PW77	6
Q9NV64	8
Q99572	22
Q9M390	2
Q8MJF1	6
S4R2P9	4
Q5TEA6	50
Q15109-10	4
H1AFJ5	28
P0CV34	2
Q9Y7R6	4
O75159	10
Q96Q15	20
Q9Y2B4	20
Q7Z4Q2	10
Q5VWK5	26
P30430	1
Q96L08	6
O95183	10
P00367	10
A6P6V9	8
H1UBN0	2
F1RAX4	2
Q9GZZ8	114
P08F94	168
H2KYE0	2
P13473	50
Q05469	10
P23416	10
Q9FGF6	2
Q969X5	1
Q12256	8
P24863	10
O60353	258
Q96A33	10
A1L4H1	1030
Q9C0Y7	20
Q8TCC3	10
O95782	240
Q9UBL0	20
Q01484	22
Q86UQ4	50
Q06991	2
Q9H7F0	10
P08235	1
P01523	2
P26433	10
Q15366	162
Q6MZM0	20
Q8IVN8	10
Q9ES54	8
Q9GLE3	1
Q9USQ8	2
Q9BUN1	356
Q8LCS8	1
G3XAN5	10
Q71M36	4
Q6NXK7	8
P81182	10
Q8CBX0	6
C0IW58	2
Q8N7P1	10
P31949	20
P22620	14
P06296	1
Q14571	20
P46821	20
Q9NWZ3	20
P07437	10
Q91ZV0	8
Q96L34	10
Q6ZVN8	10
P84805	1
F4IIM1	10
Q96247	4
P28240	2
Q9LZD3	2
Q8VE11	4
P13569	32
O08852	128
Q9P7P0	2
Q11201	42
P39719	22
Q13286	166
Q9BXV4	10
O94511	4
O82811	2
Q9UMS5	10
P63161	2
Q86Z14	50
P48768	4
O88792	4
O43663	1
D4ANG0	4
Q9C099	10
Q3E834	2
F8VRH6	106
Q9H8L6	394
O95866	20
Q9UIF8	10
Q7KYR7	164
Q5ZIH3	2
O43314	378
Q9UPQ9	50
P54108	10
Q9HBA9	20
H2L0G5	8
Q8N3X6	10
O08689	2
Q6PEM8	6
P08048	1
P23468	10
Q3ZCQ3	20
Q9BYI3	4
D4B3R7	2
Q5DTY9	2
O94296	12
Q29PU2	1
Q9P8W5	2
Q03714	6
Q86VM9	20
Q8TDW7	20
P53694	8
Q9LK88	1
Q6ZTQ4	10
P61106	20
Q80T22	4
O43374	14
Q19T08	156
O80809	30
O76062	2
P21589	30
Q9BXF9	10
Q00944	1
Q9DC23	2
Q9NXG6	1
Q9LJX8	2
Q8WZK2	10
Q91516	4
Q9Y6M1	20
G7LCV1	4
Q9Y238	10
Q96E09	20
Q96CX3	10
P35439	4
O00559	80
Q8NFW8	1
Q04912	50
O00337	22
Q9Y345	8
P29317	20
Q9C0D5	10
P21754	160
A5A6S6	4
Q8WYP5	60
O08520	2
Q9Y5X9	202
Q7L5L3	2
P30974	2
Q8TBA6	18
Q7SAJ6	1
P51793	8
Q6P1S2-2	2
A0A1D8PK89	2
P0CS83	2
Q9NL38	2
Q695T7	2
P11911	4
Q9C9Z9	1
Q91XE4	2
Q96KV6	10
Q9UM22	2
O95433	1
O14255	2
F4HWB6	1
Q9SQ57	4
Q8IWT1	20
P37998	8
Q61115	24
Q8GUK7	12
Q9NXR8	30
Q5A5M7	10
Q8IZP9	516
H0Y4Y9	10
P06241	10
P60568	136
Q9NP60	10
Q6PE84	4
O35949	2
A0A0P1B5K4	1
O95977	158
P01877	30
O95479	30
O60067	16
Q8BGD5	4
Q9NR97	90
Q05823	10
Q5VZ66	1
P78329	8
Q9P2G3	4
Q920B6-2	2
Q6P996	20
D4AQ54	2
Q8ND76	4
P24530	10
O60061	4
Q8NAT2	10
Q9FF75	2
Q8NCT1	1
Q86VZ1	20
P49005	20
Q6UB35	10
Q9SEH3	2
Q8CI52	20
P07814	20
P30999	10
Q0KI50	48
G5EGK5-2	4
Q8N109	10
Q9GZR1	10
B4E3L9	10
P08640	6
A6NFC5	10
P46313	2
P17213	10
Q9FPR3	12
Q63HR2	1
C0HLL2	2
Q9SYJ8	10
O13960	10
Q3T906	836
Q71KU9	2
Q9LPV5	2
Q92954	2276
Q92878	20
P10040	96
Q8W4H8	6
Q8R0X7	2
P0CD89	1
H2A0N1	2
Q9XF43	12
Q99935	16
Q9NPF0	580
Q9NZA1	4
Q9M2Z1	20
P06803	2
Q8WW12	134
P36596	8
A1Z9P3-2	6
O95084	140
Q6K881	4
Q7YRU6	2
Q9NUP7	10
Q9NP58	16
Q91ZQ0	4
Q5U651	6
B4DJ13	10
Q9P2D7	10
O60667	140
P05154	10
Q8IWE2	192
Q60846	6
P50430	6
Q9D8V0	6
B3KY80	10
Q01117	4
Q8IWU6	40
P13591	314
P11717	1656
A5D8T8	130
O95980	320
Q5SZK8	180
Q7Z7H5	74
Q8N307	616
Q9EQ76	4
Q6Q788	256
Q9NWF4	2
Q9STL4	4
Q4KMQ2	46
Q6DD88	16
P42260	10
P0CC17	2
O13846	2
Q95NU5	4
P49407	10
Q6RI88	8
Q8IX05	10
Q708S8	6
Q68BL8	378
P97675	6
P54274	10
Q5FWF4	10
Q01959	2
O65440	40
Q9BX26	20
P80370	258
Q9C7S7	2
P0C7A3	2
O76061	170
Q9LSZ9	12
Q13438	224
Q75UR0	12
P13637	22
O95141	10
Q9DBV4	1
Q16363	100
Q15121	10
Q9UBV4	40
Q5FB95	2
Q8NC54	20
P42285	20
Q01613	18
P35778	6
Q13191	10
Q8WZA1	180
Q9JMH9-1	12
Q8RWM6	2
Q6QD73	2
P63010	12
P13639	30
Q9UMZ3	10
Q5T601	80
Q8T0W1	4
Q05JG2	4
Q9H9P2	10
P36952	20
Q5HYM1	10
P29120	10
Q9ULV1	20
Q9FZA2	4
Q9H792	20
Q5AD05	16
F4HTM3	12
Q7YU29	2
I1S2K3	2
Q5MY95	10
Q9P1Q0	2
P06280	20
P28330	10
Q6QNY1	20
Q04118	56
Q63HM9	1
P30532	10
P01732	88
P52797	82
O73753	4
P78395	2
Q944A7	6
Q86X95	10
Q8BZH1	2
Q9WVT0	52
Q99382	4
Q9P403	4
P47026	8
Q0WUV7	2
O62090	14
P19754	1
Q8VIF2	4
Q8K273	2
Q6ZRS4	10
Q0J705	4
P62651	2
P70181	8
Q16667	1
Q9NRM0-2	2
P87170	2
Q17QL5	6
B5X0E4	16
P48415	60
Q9BY89	20
P08183	24
Q5VUB5	30
Q63961	8
Q8GW72	2
E7EVR7	10
Q9Z247	1
Q5JPE7	488
O35245	18
P27487	1
Q09140	12
Q8R5G7	4
Q6ZUK4	280
Q9BX97	216
Q9GKE8	6
Q86UN3	40
O13941	16
Q03113	4
Q86V48	20
P45479	4
Q06705	10
Q9NR82	4
P31644	22
Q42342	4
