Q0WYX8	10
P26992	15
O95302	20
Q5A4M8	2
Q717R9	2
H7BYY1	5
Q6Y1H2	2
Q19T08.1	45
P05121.1	60
O95976	5
Q9NAS8	6
P40528	8
P48745.1	60
Q9Y3R0	10
P07333	45
P01009	10
Q9H336	5
Q96BT7	5
P49321.2	15
Q6W2J9	5
Q8WVC0	5
Q2M405	2
Q8WTV0.1	15
Q90674	6
P02462.4	30
Q5VU65	55
Q3SY52	5
P38360	10
Q6ZXV5.2	30
Q96N76	5
Q6A0D4	8
Q68CQ7	5
Q9Z1T2	4
P12034	5
Q5T890	5
P98160.4	1
Q96GC9	5
Q9H2U9	30
Q9UPW8	5
P36897.1	45
Q8TER0	25
Q642G2	4
Q5FVQ0	4
Q9ULJ6	5
Q15391	10
Q9NPF2.1	15
O00442	5
P56747.2	60
Q86VR7	40
P59826	15
Q7Z6Z7	1
Q8NFD5	10
O43291.2	75
Q5JRA6	26
Q9P2E5.2	15
P28288	5
P04234.1	30
P18827.3	375
Q9NQW6	5
O14798	15
P07225	15
P12111	65
Q8VCA0	4
P86967	10
P07602	15
P0CV29	4
P36894.2	45
Q86X29.4	240
Q8ISL8	2
Q8BHP7	6
P28798	8
Q9H2J4	5
Q12891	15
P98064	6
P23378	5
Q19791	38
Q5A651	10
P0CU14	8
P23946	10
Q7L266.2	15
Q5VWK5	50
Q68DA7	5
O00220	9
Q7Z4N8	10
Q5FW52	2
Q8IUD2	5
Q6ZMJ4	5
P14618	5
Q9HC35.3	15
O43699	5
Q86Y34	11
P25580	12
Q13214.1	30
Q6UXY1	2
E9PTA2	8
Q12768	6
Q8IXB1	2
O74346	10
Q9C7S6	2
O54858	2
Q17850	2
O43157	30
Q93V74	4
Q9P1E8	5
Q9H0J9	5
Q5JZY3	10
Q94JQ6	4
O94353	4
P49767	15
Q9UIA9	5
P29376	20
P13987.1	30
O95450.2	30
Q9H5I5	10
P98077.4	1
P25445	122
G0RUP7	2
Q10469	7
Q01543	5
P45954	5
Q8NGC1	5
P55210	5
A0A1P8AWH8	6
Q9BVA6	10
Q6P4F1	12
Q8IZF2.3	15
Q5A0X8	2
Q5VV43	24
O14154	4
D0P3S7	2
P51172	12
Q8TBB5	5
P43307	10
P48048	5
Q8N1C3	15
Q9H0C5	5
Q9CS84	2
Q15678	10
P24001	2
Q4QRF7	2
Q17RR3	10
G5EGA9	2
Q96QV1	20
Q14114.4	75
Q8N823	5
O43739	5
Q09925	8
A6NNS2	5
O75064	4
Q67AI4	5
P15391	27
Q8TAQ2	5
Q9H7F0	5
Q70VB1	16
Q01608	10
A0A0P1B5Z9	2
Q61451	4
P35658.2	15
Q15003	10
D4N4Z9	4
Q9JLA3	4
Q9ES21	6
Q9UBK2	5
Q8C8R3	14
A0A0P1AXF0	4
Q8VZS8	2
P82979	5
Q91VE0	6
Q3TD49	8
Q08646	4
Q12981	2
Q13751	15
P07237.3	30
Q13433.3	195
Q9VKY1	2
P43220	5
Q7TMS5	6
Q9H306	15
O43157-2	2
P00533	44
Q8NF37	2
O14657	10
A0AVK6	5
P07987	4
Q96RD6	5
Q9UBG0.2	75
O00178	5
Q01668	15
Q32M88	5
Q9H3H1	5
P05049	2
Q7KYR7	20
P78344	10
Q8NEG0	5
P01860.2	60
Q15800	5
Q13535	5
Q8R1J9	2
Q18PF5	2
Q9NPA0.1	15
Q9T045	6
O43182	5
F1PJP5	2
Q502W6.3	15
Q496F6.2	15
Q24008	6
P51116	5
Q54WX4	2
P15303	12
P61011	12
Q8R1S0	2
E9QA28	8
Q14980	6
Q21929	2
P55211	5
O15296	5
O00337	12
B0BNK7	8
Q8R4G0	4
S4R3B2	5
Q7RTP0	10
Q86SP6	15
Q58WW2	5
O18497	14
P07727	4
Q9UPU3	40
O74288	2
P19801	20
P23219	15
Q6ISU1	5
Q29980	25
Q7L311	5
Q8VYF9	8
Q76NQ1	22
P36596	8
P00505	5
Q9NY46	52
Q8NH53	5
P20594	37
Q13287	6
Q9EQW7	18
Q96G97	10
Q5SQS7	5
Q9BU23	10
P30040	5
Q9USQ8	2
Q6X784	15
D3YXJ0	4
P35282	2
Q6FSQ7	4
P49755.2	45
P08953	4
Q9BVA6.2	15
Q12133	6
P07305	5
P05120.2	60
Q8BH98	2
Q5VXJ0	5
P25092	63
D0NYP1	2
O94818	5
Q1PDW3	14
O74869	6
Q9LVN2	16
Q96AQ6	5
Q9H4A3.2	30
P11049	5
Q99829	4
P10107	2
P18075	20
P49768	4
O95502.2	15
Q61595	14
P54219-2	6
Q8GXV5	2
Q9NR48	5
Q9SE50	6
Q8N8J7	5
P48507	5
Q9W4X9	8
O57382	14
P32755	4
Q4VCM1	10
Q16623	10
Q6P1Q9	5
Q02738	2
Q9FGF6	2
Q8IUX8	5
P24752	10
Q14642	2
Q6JSD6	5
B0I1T2	7
Q969X5.1	15
Q8VYW6	6
Q9UPX0.2	45
P28222.1	15
Q9P2Y5	4
P04843	10
P32780	5
Q9BXS1	5
O94727	12
A9C3R8	2
Q6UXZ0	25
O95782	2
B1A4F7	2
Q9NZV8	2
Q5KU26	50
P22455	30
O14717	5
O14523	9
F8UWP3	2
P48067	5
P29704	6
Q03591	5
O14802	10
Q96P63	5
Q9S752	4
Q6P9F7	13
Q9Y4L1	10
Q6X4W1	2
Q99L88	2
Q9UKX3	5
Q9NPJ6	5
Q8VWH2	4
Q91WL5	2
Q1ZXQ4	2
Q9Y5L2.1	75
Q8WXA8	7
Q13444	25
O60609.2	15
P42081	10
P51888	20
P11279.3	105
P22105	1
Q70UQ0	10
P13667.2	30
Q6UWJ8.3	15
Q9W701	6
Q49MI3	10
P00741	4
P04919	2
Q22328	2
Q7TP54	10
P22146	12
Q80Z71	4
P02771	5
Q8IWF2.1	15
Q8IZE3	4
O94875	7
P30405	5
Q6PEB6	2
Q6PCB8	45
P55263	5
P53801	5
Q03206	2
E7F4N7	2
Q96JW4	2
P04156	10
P50133	6
P32926	15
Q8IU85	5
Q01740	5
Q7TNV1-3	2
Q9NTQ9	5
Q62009	2
O60602	35
F1N476	10
P35052.2	45
P49765.2	30
P04433.1	15
Q99496	5
O45348	4
P55083	5
O60716	26
Q13642	5
Q01844.1	45
Q6UY01	5
Q6ZSZ5	6
P08185	25
Q9Y2G0	2
Q9SF09	8
Q8IWX5	2
Q8IUX1	5
Q5T481	5
Q9H6B1	5
P29536	5
Q7RTW8	60
Q9WTU3	2
Q6IC83	5
Q92643.2	15
Q4G148.2	15
Q9HCJ0	20
Q18879	2
Q8N2F6	10
Q9NYW5	4
Q5MY95	5
Q9UBQ7	5
P32970	10
Q14344	2
P52797	15
P29466	4
O15072	35
Q6P253	2
Q02152	4
Q9Y5I1	15
O00567	5
Q0VGW6	2
Q8NFZ4.1	30
P53753	20
Q969F1	5
Q5H8A4	9
Q9Y6I3.2	15
P55268.2	15
Q9QZR8	24
O15204	15
Q8VC04	2
Q7L1S5	10
P04439	5
Q8NHJ6.3	30
P19544	5
Q7Z3D4	4
A3QMC6	2
Q9VZH2	14
O95716	5
A0A1C3NSL9	20
Q5AF39	4
Q8WXW3	4
Q23498	4
O43653	4
Q9H461	15
Q55GF9	54
O88792	4
P16452	5
P10605	4
Q9BYG0	5
P08240	10
Q9UPX6	35
Q9NUM3.2	15
Q5TZS4	5
G4ZHR2	2
Q16270	5
Q13061	17
Q8TGE1	6
Q9LP65	4
Q86VS8	9
Q811P8	24
Q96MW5	2
P48443	5
Q9P2K2	14
O75022.3	15
D4ALI1	2
Q9BRN9	15
Q96LR9.2	45
Q8IV08.1	15
O95721	5
Q0JL46	10
Q6ZP01.3	1
Q99805.1	45
P12107.4	15
Q9XVW1	6
Q99325	2
P0CV52	2
Q9H756	50
Q9UBH6	13
Q6P387	5
Q9Y5V3	5
Q8IXL6.2	120
Q02218	10
Q9HBT6	20
P29060	2
A3KPQ7	8
Q5AP52	4
D4AV98	2
P81605.2	15
P08572	10
D4AIK6	6
P04070.1	30
Q8R526	26
Q8T0W5	2
Q6R2W3	15
Q5T4W7.1	15
Q8WY65	5
P12109.3	1
Q6P8X9	4
Q9D387	4
Q9BQQ3	4
P52292	6
Q86WI0	5
P12272.1	30
Q9NPM0	15
Q6UVY6	10
Q8NBJ4	10
P28799	22
Q8NEN9	12
P32942	80
O95259	2
Q6TXD4	6
Q9UKU6.1	15
Q13332.3	45
Q6L5B5	2
Q9NYU2	15
Q08379	7
P02749.3	60
P12799	2
A2RRP1	18
Q6UW10	2
P49585	4
P28838	5
Q16288	70
Q6UXK2	30
Q6UW32	5
Q06058	2
Q9UNA1	10
F4ITL6	2
Q8GW72	2
Q8HZK2	6
Q6UXB8.1	180
P01133	45
Q63433	6
Q9UL62	6
O15265	5
Q9NXG2.2	15
P20273	40
Q6PD62	10
Q86WA9	2
Q95218	16
P05937	5
O75935	5
Q91X58	2
P01193	4
O94923.3	60
Q9H8L6	55
P07910	5
P46778	5
P00750.1	30
Q9M2Z1	20
Q84WS0	12
Q9H8T0	4
P19327	2
Q9Y6D0	2
Q9LZM7	6
O95168	5
O75899	31
O45599	4
Q6ZQN7.1	15
Q86YC3	55
Q6ZV50	5
Q8QFX1	14
Q6UJY2	2
P04141.1	60
Q9LQP8	12
Q8IYI8	5
Q92832	60
Q92521	7
P46686	4
Q6PL18	5
Q13263	15
H0Y7Z1	5
Q04924	14
Q5QHG6	2
P62314	5
Q9Y644	5
Q9H2A7.4	60
Q9VYB7	2
O75354	10
M9MSG8	32
O24466	2
Q86YW5.2	15
Q8N4T0	2
P12035	5
O74745	2
Q9LZN0	2
Q9Y6A1	15
Q7Z404	5
P26951	30
O94546	4
Q1XA76	6
O14654	4
O43711	5
Q6UXI7.1	15
Q14524	20
Q05469	5
Q9UQB3.3	15
Q96LI6	5
O14981	15
Q38873	6
Q12006	4
Q62866	2
O60759	5
M9PFN0	6
Q6UVM4	6
Q9ULI3.3	720
O00189	2
Q9WU82	2
Q16651	5
Q90YK5	4
P12003	2
Q9FMP3	6
Q9H6B4	10
Q8N0U4	5
Q8NGX8	5
Q15031	5
Q96GX5	11
Q9ULP0	5
Q13002	40
C0LGW6	18
Q96GW7.2	60
O94973	5
P06734.1	30
Q96CV9	4
P04035	25
P13637	12
P17900	5
Q7Z5L7	20
A4D1Z4	5
Q5NDL2	10
C0HJF6	2
Q9Y2H9	10
Q5DT37	6
Q8NBC4	5
Q8WUY3	5
Q96JA1	17
P05121	15
P87020	6
H2A0L7	8
Q7Z6J8	5
P14151	19
P78380	15
Q8MZJ8	2
Q93V61	2
P07195.2	15
Q9BXA9	5
Q9Z329	26
Q149L7	10
Q6P9A2	15
Q9SZ58	4
Q86Y25	5
C9JI98.1	15
Q4W5G0	5
P28907.2	30
O82777	10
P26842	65
Q28177	2
Q5U5Q3.3	1
Q9NUP7	5
O43426	5
Q63HR2.2	15
Q92244	2
Q9VPF0	4
Q8JZM4	14
Q13634	20
A0A0K2S4Q6-2	2
Q6UX01	4
F1LYQ8	10
Q9UK76	5
P51141	6
P12814	5
Q9UL51	2
P79391	8
Q8NFW1.2	30
P01024	15
Q8N3G9	17
P98172	5
P0CV34	2
Q8NGQ5	5
Q9UGT4.1	30
P13671	10
P03986	20
X5D7A8-1	15
Q12691	2
A1Z1Q3	5
P63313.2	30
P35555	40
P14416	22
Q9UKI2	5
Q15375	15
Q1A3B0	2
Q53EL9.2	30
O64837	2
F1NSM7	2
Q9ULS5	4
O94886	15
Q15645	5
P58735	4
Q9Y5G6	10
Q7Z569	5
P08516	6
O75446	10
Q92896	25
P11836	5
Q401N2	4
Q9M817	2
Q8N292	4
P0CW18	5
P41594	32
Q9P244.2	30
Q8NEZ4	1
P46776	5
A6NMZ7	65
O70239	2
P46100	5
Q8NFC6	5
P51531	5
Q9NQW7	5
Q9HCF6	17
Q8IUK5	15
P06727.4	15
Q8NEY1	10
P05451.3	15
O35188	2
Q8NEE8	5
Q14314.1	30
P16112	45
Q9Y2H2	10
Q96S06	9
O95479	15
O15027	30
Q653S9	4
Q8IZJ3.2	15
Q9UK61	10
Q8IFM8	2
C1JAR9	2
P30999	10
Q8NF50	9
Q96D21	5
Q9H3P2	5
Q9ZU46	8
O75764	5
Q9UHP7	5
P19075	5
Q9BXR5	10
Q8N7Z5	10
P26358	5
P23352	30
P30084	10
P01579	10
Q12743	4
Q7Z4H8	20
O43508.1	15
Q92484	10
O09127	6
O94091	4
P02788	15
P59158	4
Q9Y5H3	15
P14866	5
Q6H7D2	8
P49593	5
Q8K382	4
Q99943	2
P05113.1	15
P33402	5
Q8IY22	5
P54803	10
Q76B58	30
Q9BZM4.1	30
Q8NCM2	5
Q9NTJ5	16
P01023	5
P47866	2
Q8N5C6	5
P22891	30
O95232	5
Q9NV96.1	30
Q8TB96	40
Q9P0U2	5
Q6IE37	10
O75718	10
Q9NSD5	4
A8MQT2	2
P26769	6
Q0VF96	10
P40933	5
Q75HB1	2
